State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Virginia,2000,40478654,34331495,31264732,25117574,17408823,33465869,9817005,23648864,5427118,4579228,498568,31506,31506,0,4684936,4203615,765420,3438194,481321,710677,349322,361355,344107,17248,2575425,2512855,62570,608108,597887,10221,1967317,1914968,52349,1967317,1914968,52349,0,140560,140147,413,4872227,4093017,771660,771660,0,7551
Virginia,2001,30460405,23959577,32378860,25878033,17512397,35849113,10531425,25317688,5732889,4863376,503907,44273,44273,0,4937923,4447516,800673,3646843,490407,750692,365606,385086,371587,13500,2869065,2788543,80522,637913,627924,9989,2231152,2160619,70532,2231152,2160619,70532,0,152845,152578,266,5224928,4406905,813356,813356,0,4667
Virginia,2002,31062390,23774779,32730455,25442843,16839075,36948206,11026512,25921694,6135312,4994271,745988,58707,58707,0,5294323,4562040,663100,3898940,732284,782281,395053,387228,373524,13705,2879832,2814300,65532,616596,609153,7443,2263236,2205146,58090,2263236,2205146,58090,0,150845,150712,133,4772325,4595649,165298,164949,349,11378
Virginia,2003,36306687,28990756,32883611,25567681,16706062,37522285,10759329,26762956,5984302,4981513,624852,35243,35243,0,5204099,4591535,687035,3904500,612564,744960,377938,367022,354735,12288,3000255,2912978,87278,569842,562484,7358,2430414,2350494,79920,2430414,2350494,79920,0,138316,138138,178,5947851,5053727,883121,256267,626855,11003
Virginia,2004,44738543,36911671,34991754,27164882,17858541,38083843,11066664,27017179,6201973,5027572,777935,35847,35847,0,5408569,4642022,701352,3940670,766546,757557,396466,361091,349702,11389,3131101,3018175,112926,597716,586939,10777,2533386,2431236,102149,2533386,2431236,102149,0,137815,137225,590,6265410,5308600,947076,295167,651908,9734
Virginia,2005,44947865,37297726,36652563,29002423,19319188,39695457,11796737,27898720,6583730,5272228,879781,36996,36996,0,5753929,4885787,723155,4162631,868142,792805,431722,361084,349445,11638,3306629,3188613,118016,592107,582962,9145,2714522,2605651,108871,N/A,N/A,N/A,N/A,124377,124045,333,6636577,5702129,928931,270330,658600,5517
Virginia,2006,47461140,39615539,38463290,30617689,20325529,40885701,11779329,29106372,7039198,5564275,1009761,37858,37858,0,6103319,5104420,792401,4312019,998900,898020,465162,432858,421997,10861,3449840,3359388,90452,620552,614498,6054,2829288,2744890,84399,N/A,N/A,N/A,N/A,151907,151369,538,6989443,6072205,915776,251286,664489,1463
Virginia,2007,53992575,46144885,40263370,32415681,21338282,42037181,11955803,30081377,7539634,5760074,1280667,0,0,0,6637471,5367172,838211,4528961,1270299,902164,498893,403270,392902,10368,3609144,3496879,112265,704189,697321,6868,2904955,2799558,105397,N/A,N/A,N/A,N/A,175127,175038,89,7215742,6359786,855149,176868,678281,807
Virginia,2008,39799289,31658174,39699288,31558172,20170794,44022959,12395705,31627254,8046273,6038979,1458243,0,0,0,7139962,5688503,904954,4783548,1451460,906310,549051,357260,350476,6783,3826788,3708100,118688,689481,684092,5389,3137307,3024007,113300,N/A,N/A,N/A,N/A,181019,180854,165,7336892,6504860,831218,156644,674574,814
Virginia,2009,28938756,20083913,38659862,29805018,18347709,46626385,13140734,33485651,8444239,6170505,1677082,0,0,0,7457513,5821453,926228,4895225,1636060,986727,596653,390074,349052,41022,3984914,3871061,113853,679762,674844,4918,3305152,3196217,108935,N/A,N/A,N/A,N/A,193596,193564,32,7916581,7003767,912116,220964,691152,698
Virginia,2010,50387490,39757448,40329352,29699311,17838074,47062424,11912365,35150059,8144203,6131672,1386580,0,0,0,7200419,5817716,1001185,4816531,1382702,943784,625950,317834,313956,3878,4165255,3995099,170156,666064,660293,5771,3499191,3334805,164386,N/A,N/A,N/A,N/A,191224,191142,82,8697691,7774810,922191,244295,677896,690
Virginia,2011,53508265,42431278,41298553,30221566,18343844,47995099,12106069,35889030,8257095,6228669,1364587,0,0,0,7282197,5920321,1044604,4875717,1361876,974898,663839,311059,308348,2711,4136558,3894687,241871,708318,700768,7550,3428241,3193919,234322,N/A,N/A,N/A,N/A,188653,188636,18,9092431,8212237,874782,203475,671308,5412
Virginia,2012,44532195,34431727,40714132,30613663,18731539,48271745,12030597,36241148,8507552,6438343,1389158,0,0,0,7527158,6141379,1089746,5051633,1385778,980394,680051,300343,296963,3380,4216041,4052192,163848,725494,721754,3740,3490546,3330438,160108,N/A,N/A,N/A,N/A,201068,200991,77,8843085,7930770,910518,243821,666697,1796
Virginia,2013,51810490,41677881,41857409,31724800,19521244,48443888,11451871,36992017,8555606,6540563,1310749,0,0,0,7626711,6318600,1095186,5223414,1308111,928895,704294,224600,221963,2637,4628517,4452120,176397,967407,960593,6815,3661109,3491527,169582,N/A,N/A,N/A,N/A,190837,190816,21,9432551,8484670,939420,280719,658701,8461
Virginia,2014,53794970,43755247,41517787,31478064,18971764,48760735,11806593,36954143,8260037,6650429,872140,0,0,0,7299829,6429849,1135968,5293881,869980,960207,737468,222739,220580,2160,4791302,4620434,170869,936573,929093,7481,3854729,3691341,163388,N/A,N/A,N/A,N/A,164001,163846,155,9625244,8693140,928870,274746,654125,3234
Virginia,2015,51138267,41002946,44076382,33941061,20536885,51013501,12584936,38428565,8668866,6779096,1121657,0,0,0,7705086,6586960,1137225,5449735,1118126,963780,768113,195667,192136,3531,5377592,5147862,229730,956867,946241,10626,4420725,4201621,219104,N/A,N/A,N/A,N/A,152741,152689,52,9984043,9041166,941983,289061,652922,894
Washington,1977,17515294,13774896,13489717,9749319,8213597,16007655,4217874,11789781,3072616,2436660,530820,187580,0,187580,2519729,2181679,207515,1974164,338050,365307,105136,260171,254981,5190,586793,547631,39163,196814,188123,8691,389979,359507,30472,387953,357481,30472,2026,0,0,0,1972435,1179711,788136,703608,84528,4588
Washington,1978,18049473,14626603,13831778,10408907,8899185,15449786,4139782,11310004,3102153,2569341,431313,203722,0,203722,2602581,2380625,243146,2137479,221956,295850,101499,194350,188716,5635,590009,543321,46687,159648,154010,5638,430360,389311,41049,426965,385916,41049,3395,0,0,0,2034700,1353298,669838,585879,83959,11564
Washington,1979,18478106,14584191,14511630,10617715,8874351,15866417,4405859,11460559,3226147,2528475,601419,381823,0,381823,2531351,2316988,241862,2075126,214363,312973,96253,216720,211487,5233,615170,579092,36078,203613,196430,7182,411557,382662,28896,407349,378453,28896,4208,0,0,0,1806060,1180270,608977,541297,67680,16813
Washington,1980,18190376,14632282,13895329,10337235,8391797,16437621,4607490,11830131,3029980,2469657,459399,220164,0,220164,2481240,2248495,258748,1989746,232746,328576,100925,227651,221162,6489,694716,661341,33375,279942,278811,1130,414774,382529,32245,413871,381626,32245,903,10677,10677,0,2249729,1589587,654196,575554,78641,5946
Washington,1981,18033852,13762519,13943715,9672382,8150399,18019865,4712678,13307188,3281992,2476559,699756,430831,0,430831,2494788,2229934,239807,1990127,264854,356373,105677,250696,246625,4070,1092886,968959,123927,344736,341878,2858,748150,627081,121069,499725,378664,121061,248425,22497,22494,3,2419594,1744038,668696,597765,70930,6860
Washington,1982,18280085,14951209,13796772,10467896,8657637,17820576,5226817,12593760,2922149,2353687,446393,260824,0,260824,2359542,2176577,257688,1918890,182965,301783,122070,179713,177109,2604,759122,669275,89848,339131,338279,852,419992,330996,88996,419992,330996,88996,0,12757,12752,5,2071303,1473465,594107,528278,65829,3731
Washington,1983,19876874,16253829,15426389,11803344,9973659,18817632,5342758,13474873,2813187,2345412,338661,182603,0,182603,2311910,2168653,269248,1899406,143257,318674,129115,189559,176759,12800,914912,844352,70560,421110,396392,24718,493802,447960,45842,493802,447960,45842,0,14735,14721,14,2185485,1551548,624345,543973,80372,9593
Washington,1984,20149620,16901260,15513283,12264923,10361836,18566778,5224728,13342050,2944185,2549276,255853,103193,0,103193,2500737,2357630,290488,2067142,143107,340255,139055,201200,191646,9554,900592,803093,97499,383169,367887,15282,517422,435206,82217,517422,435206,82217,0,17278,17262,16,2311858,1634660,672150,587275,84874,5048
Washington,1985,21544105,17327751,16316911,12100557,10100869,19850299,5378233,14472066,3023537,2671787,233528,11452,0,11452,2683638,2472460,329132,2143328,211179,328447,118222,210225,199328,10897,1035037,930781,104257,458927,454299,4628,576110,476481,99629,576110,476481,99629,0,19204,19175,29,2583010,1865617,712934,633298,79636,4458
Washington,1986,23070880,19240303,17327859,13497281,11287052,20908902,6512228,14396674,3125740,2761737,224230,0,0,0,2804798,2590457,309798,2280659,214340,320942,139773,181169,171279,9889,998577,955414,43163,467233,462432,4801,531344,492982,38362,531344,492982,38362,0,26284,26284,0,2671078,1795252,824692,726416,98276,51134
Washington,1987,24150538,19791769,18301675,13942905,11766077,20825762,6067744,14758018,3158819,2676037,345310,47147,0,47147,2813648,2527092,285839,2241252,286557,298024,137472,160552,148945,11607,977557,950453,27105,404544,397460,7083,573014,552992,20021,573014,552992,20021,0,34438,34267,171,2958924,2072063,857977,750660,107317,28884
Washington,1988,24974259,20684550,18473075,14183366,12011060,22175809,6982475,15193335,3482072,2733926,589954,251106,0,251106,2862118,2551273,335827,2215446,310845,368849,158192,210657,182653,28003,1008953,987161,21792,429842,422652,7191,579111,564509,14602,579111,564509,14602,0,54175,54175,0,2923287,2135623,758278,720698,37580,29386
Washington,1989,25817222,21534099,19607732,15324609,12444543,22268913,6478065,15790849,3394844,2866505,433516,92324,0,92324,3039508,2708927,348767,2360160,330581,263012,94824,168188,157578,10610,1138001,1109815,28186,507474,497413,10062,630526,612402,18124,630526,612402,18124,0,39012,39012,0,3105359,2384792,683590,604288,79301,36977
Washington,1990,27373592,23199842,20847188,16673439,13461361,24602584,6586459,18016125,3805561,2929325,679715,309323,0,309323,3093007,2736391,343948,2392443,356615,403232,196521,206711,192934,13777,1362170,1163837,198333,705000,527425,177574,657170,636411,20758,657170,636411,20758,0,114385,114385,0,3755416,2836453,876914,790610,86304,42048
Washington,1991,28529519,23583291,22187147,17240919,13903469,27262257,7419252,19843006,4192942,3266561,693882,297900,0,297900,3338738,2961418,360395,2601023,377320,556304,232499,323805,305143,18662,1460152,1380227,79924,698407,658812,39595,761745,721416,40329,761745,721416,40329,0,134162,119396,14766,4202381,3190311,974128,888828,85300,37942
Washington,1992,30214197,25155069,22710552,17651423,14320577,29253537,7734875,21518662,4360989,3420791,683106,317971,0,317971,3417963,3079125,375436,2703688,338838,625056,257093,367963,341666,26297,1949668,1864650,85019,1106386,1063240,43146,843282,801410,41872,843282,801410,41872,0,54602,47055,7546,4665653,3665851,981406,892797,88609,18397
Washington,1993,32948038,27164235,23953323,18169520,14604604,30245372,7758469,22486903,4949596,3517432,1183210,654218,0,654218,3689753,3177873,385693,2792180,511880,605625,248953,356672,339559,17113,1672236,1603057,69179,806417,766108,40309,865819,836949,28870,865819,836949,28870,0,138082,34934,103148,5217484,4144775,1054819,965287,89532,17890
Washington,1994,31168442,25176131,25223813,19231502,15572481,31309071,8075193,23233878,4778036,3672561,782692,281519,0,281519,3744350,3271828,513089,2758739,472523,752166,322783,429383,400733,28650,1778174,1683070,95104,950505,907718,42788,827669,775353,52316,827669,775353,52316,0,145228,41147,104081,5731530,4817404,902558,811983,90575,11568
Washington,1995,36665799,30481193,26073571,19888966,15856475,32971320,8304426,24666894,4795566,3669552,770644,183099,0,183099,3960627,3403671,529700,2873971,556956,651840,355370,296470,265881,30590,2015064,1938659,76405,1215888,1167027,48861,799177,771632,27545,799177,771632,27545,0,124446,31531,92916,5744367,4701772,1015913,922963,92950,26682
Washington,1996,37448399,31571196,25975888,20098685,15992171,31852633,8202598,23650035,4783961,3693563,716891,223933,0,223933,3909132,3429533,532193,2897340,479599,650895,373506,277388,264030,13358,2010250,1943835,66415,1176638,1151995,24643,833613,791841,41772,833613,791841,41772,0,158353,27093,131260,5695759,4723086,911259,826777,84482,61414
Washington,1997,39637908,33565104,26895800,20822996,16542895,32793827,8390414,24403414,4996690,3776904,835394,313695,0,313695,4021622,3507939,524757,2983182,513683,661373,384393,276981,268965,8016,2212458,2117207,95251,1378581,1319823,58758,833877,797384,36493,833877,797384,36493,0,178708,30233,148475,5942456,4988756,895565,752484,143081,58135
Washington,1998,40685515,34509915,27742745,21567145,17167258,33269482,8794367,24475114,5092588,3962661,715521,171365,0,171365,4201475,3667239,603945,3063294,534236,719748,414406,305342,295422,9920,2299173,2221655,77518,1444859,1397904,46954,854314,823750,30564,854314,823750,30564,0,157858,35870,121988,6260371,5299216,895424,657780,237644,65731
Washington,1999,40883394,34203851,28797675,22118132,17552283,34471007,8702577,25768430,5479753,4094291,891286,203593,0,203593,4503960,3830459,640087,3190373,673501,772200,494176,278024,263832,14193,2357790,2215046,142744,1503985,1394330,109655,853805,820716,33088,853805,820716,33088,0,186407,29256,157151,6493276,5305526,1127771,863485,264287,59978
Washington,2000,42139698,34995665,29254405,22110372,17297813,35651362,8768679,26882683,5586079,4334850,783056,221667,0,221667,4588887,4031607,692706,3338901,557280,775525,468173,307351,303243,4109,2472254,2360392,111862,1534541,1484249,50291,937713,876143,61571,937713,876143,61571,0,201480,37391,164088,6962000,5782806,1172061,862779,309282,7133
Washington,2001,31646138,23738153,30002934,22094950,16969146,37237507,8801825,28435682,6064901,4721092,819723,190892,0,190892,4903755,4307271,736031,3571240,596484,970255,524086,446169,413822,32347,2696579,2557622,138957,1456340,1362018,94322,1240239,1195604,44634,1240239,1195604,44634,0,242416,35933,206483,7332211,6447922,873028,791690,81338,11261
Washington,2002,31373624,23009577,30006066,21642020,16638049,40022814,8967319,31055496,6356434,4984547,886610,197075,0,197075,5246601,4581438,711075,3870364,665163,912758,485277,427480,403108,24372,2751248,2678578,72670,1543713,1472322,71391,1207535,1206256,1279,1207535,1206256,1279,0,285140,35777,249363,8104084,7262858,835823,753531,82292,5403
Washington,2003,38207885,29174975,31087289,22054379,16694524,41993662,8740441,33253221,6667771,5172193,979241,221351,0,221351,5328102,4605388,506063,4099325,722714,1118318,516338,601981,566804,35176,2922043,2820873,101170,1539253,1440035,99217,1382791,1380838,1953,1382791,1380838,1953,0,263207,45190,218017,8008987,7233938,762779,687041,75737,12271
Washington,2004,43985048,35260314,31583130,22858396,17434797,40753008,8672421,32080587,6995988,5293827,1139487,336422,0,336422,5500601,4724838,511444,4213394,775763,1158964,562674,596290,568989,27301,3188323,3087846,100477,1460603,1384169,76434,1727720,1703677,24043,1727720,1703677,24043,0,246287,46083,200203,8029516,7162960,806597,722635,83962,59959
Washington,2005,44663617,35685543,32705312,23727238,18009450,40106857,9033298,31073559,6649305,5356299,698979,0,0,0,5493606,4812898,509184,4303714,680708,1155699,594027,561672,543401,18271,3220162,3122803,97359,1474059,1401012,73047,1746103,1721791,24312,N/A,N/A,N/A,N/A,287368,66802,220567,8091382,7588051,460842,380761,80081,42488
Washington,2006,48005363,38918372,34427475,25340484,19294050,39872874,9194729,30678145,6825525,5454643,732602,36,0,36,5579312,4879919,500409,4379510,699393,1246177,638280,607897,574724,33173,3270023,3187537,82487,1472704,1422733,49971,1797319,1764803,32516,N/A,N/A,N/A,N/A,93548,93368,180,7783915,7291158,464790,358160,106629,27967
Washington,2007,53776246,44753809,35694801,26672364,20240078,42092875,9833360,32259514,7166618,5665506,834670,61,0,61,5860756,5072962,513914,4559048,787794,1305801,666442,639359,592544,46815,3184058,3096861,87197,1357388,1283287,74101,1826671,1813574,13097,N/A,N/A,N/A,N/A,99231,49041,50190,7971033,7115612,832156,331180,500975,23266
Washington,2008,40357174,31216046,35527645,26386517,19771140,43692661,10065944,33626716,7491141,6003233,780515,0,0,0,6128350,5363726,559775,4803951,764624,1362791,707393,655398,639508,15891,3303025,3225736,77290,1383439,1323481,59958,1919586,1902255,17332,N/A,N/A,N/A,N/A,106017,42364,63652,8374253,7534388,794604,308683,485921,45262
Washington,2009,26942367,16083434,35927680,25068747,18126780,48006684,11096215,36910468,8064562,6186288,1111105,0,0,0,6575770,5491341,576203,4915138,1084429,1488791,767168,721623,694947,26676,3531110,3429764,101346,1477190,1429946,47244,2053920,1999818,54102,N/A,N/A,N/A,N/A,148624,55556,93068,9007531,8107384,845778,356231,489547,54369
Washington,2010,48159484,36011274,36641882,24493673,17506660,50258330,10650465,39607865,7597931,6030141,765547,0,0,0,6078227,5322538,607215,4715323,755689,1519704,802243,717461,707603,9858,3554932,3442062,112870,1497642,1449468,48174,2057290,1992593,64697,N/A,N/A,N/A,N/A,245564,77863,167701,9262362,8333095,898270,399707,498563,30997
Washington,2011,53127584,41595933,36871947,25340296,18345911,48469685,9848580,38621106,7759794,6131406,826978,0,0,0,6244368,5444362,599652,4844709,800006,1515427,801410,714017,687045,26972,3654226,3490073,164153,1492832,1440807,52025,2161394,2049266,112128,N/A,N/A,N/A,N/A,302469,126960,175510,9125818,8286473,814391,364382,450009,24954
Washington,2012,41980719,31646156,35175359,24840796,18194539,46972578,9838234,37134344,7771751,6046419,798690,0,0,0,6091625,5320140,624545,4695596,771485,1680126,926642,753484,726279,27205,3639090,3501028,138062,1412030,1392269,19761,2227060,2108759,118301,N/A,N/A,N/A,N/A,79381,46032,33349,8602580,7929642,647274,270148,377126,25665
Washington,2013,48196203,37990422,36413720,26207939,19114612,45984305,9897080,36087225,8176094,6186957,951662,0,0,0,6329793,5409528,642599,4766928,920265,1846301,1037476,808826,777429,31397,3783389,3555888,227501,1584806,1426452,158355,2198583,2129436,69146,N/A,N/A,N/A,N/A,75218,26893,48326,8527993,7902109,587679,238846,348832,38205
Washington,2014,55137104,43648520,38341070,26852486,19470983,47914837,10453488,37461349,8179498,6448609,677488,0,0,0,6288581,5624464,734054,4890410,664116,1890918,1053401,837517,824145,13372,4074855,3866013,208842,1812734,1658019,154715,2262121,2207995,54126,N/A,N/A,N/A,N/A,156987,24688,132299,9796979,9205907,564410,207185,357226,26662
Washington,2015,49889305,36555715,41439483,28105893,20644454,50865802,11020355,39845447,8423216,6548661,797514,0,0,0,6571340,5778582,748571,5030011,792758,1851876,1077041,774835,770079,4756,4497717,4270143,227574,1941020,1815232,125788,2556697,2454911,101786,N/A,N/A,N/A,N/A,154675,22533,132142,11477325,10892386,548526,173618,374908,36413
West Virginia,1977,7336349,5365850,6070854,4100355,3533403,7165403,1682281,5483122,741453,670613,45006,0,0,0,575138,547646,95914,451732,27492,166315,25833,140481,122967,17514,358987,326657,32330,131462,109106,22356,227525,217551,9973,227525,217551,9973,0,0,0,0,731522,535005,195175,186735,8440,1342
West Virginia,1978,7562856,5494490,6273240,4204874,3565256,7468217,1676866,5791350,829843,691472,111434,0,0,0,653687,548771,105407,443364,104916,176156,26937,149219,142701,6518,367191,342304,24887,146878,126688,20190,220313,215616,4697,220313,215616,4697,0,19361,19361,0,738980,545085,192813,182863,9950,1083
West Virginia,1979,7818179,5816433,6469154,4467408,3754581,7912682,1762215,6150467,996536,822142,150225,0,0,0,832442,701574,106677,594896,130869,164093,24169,139925,120569,19356,345046,324877,20169,104549,91630,12918,240497,233246,7251,240497,233246,7251,0,25732,25732,0,711795,529788,181321,173972,7349,686
West Virginia,1980,7594632,5543862,6264601,4213831,3507771,7704672,1533954,6170717,903665,809764,64190,0,0,0,745703,687306,113092,574214,58397,157961,29711,128251,122458,5793,350610,329353,21257,131651,120988,10663,218959,208365,10594,218959,208365,10594,0,37546,37546,0,716968,567886,148049,144339,3711,1033
West Virginia,1981,7642628,5650136,6047688,4055197,3310601,7465451,1564359,5901092,842109,763977,52185,0,0,0,691347,647857,128062,519795,43490,150763,25947,124816,116120,8696,351161,337654,13507,140633,131853,8779,210528,205801,4727,210528,205801,4727,0,11796,11796,0,690032,544472,145253,142283,2970,308
West Virginia,1982,7615160,5944381,6061350,4390572,3607782,6979546,1657783,5321764,734136,677896,32657,0,0,0,587544,561251,132943,428308,26293,146592,23584,123008,116644,6364,381352,358104,23247,159366,140034,19332,221985,218070,3915,221985,218070,3915,0,13219,13219,0,666595,535673,129984,126297,3687,938
West Virginia,1983,7618950,6150603,5795834,4327488,3498930,7249324,1583895,5665430,841375,774453,42761,0,0,0,699755,663124,142020,521104,36631,141620,24161,117459,111329,6130,371277,359980,11296,149994,142367,7627,221282,217613,3669,221282,217613,3669,0,13026,13026,0,708060,572491,134836,130314,4521,733
West Virginia,1984,8091051,6528352,6352535,4789835,3909569,7153305,1603485,5549820,908085,824294,48644,0,0,0,738770,700332,146531,553801,38438,169315,35146,134169,123963,10206,387779,371658,16121,168779,156294,12485,219000,215364,3636,219000,215364,3636,0,10895,10895,0,741916,579788,160667,155895,4772,1460
West Virginia,1985,8073733,6424222,6513723,4864212,4071668,7364418,1761050,5603368,940217,848063,54974,0,0,0,755082,710632,129350,581282,44449,185135,37180,147955,137430,10525,294994,286674,8320,174408,167007,7401,120586,119667,919,120586,119667,919,0,9606,9606,0,782652,603871,177659,172747,4912,1121
West Virginia,1986,8264573,6336708,6855025,4927160,3997612,7831323,1850579,5980743,980141,898156,53789,0,0,0,799852,751640,135437,616203,48212,180289,28196,152093,146516,5577,307452,287024,20428,190176,170425,19751,117276,116599,677,117276,116599,677,0,11637,11637,0,967931,734084,233386,228620,4766,461
West Virginia,1987,8335429,6399803,6821725,4886099,3880784,8104254,1866311,6237943,913638,852036,39992,0,0,0,744874,708829,134691,574138,36045,168764,21609,147155,143208,3948,320117,304896,15220,197252,182651,14601,122865,122245,620,122865,122245,620,0,22479,22479,0,1065888,833826,230791,223315,7476,1271
West Virginia,1988,7414783,5446524,6505083,4536824,3493889,7632336,1743461,5888875,884526,814399,40131,0,0,0,712395,676725,139976,536748,35671,172131,29997,142134,137674,4460,305021,298297,6724,174231,167519,6712,130790,130778,12,130790,130778,12,0,15087,15087,0,980934,769197,211210,206740,4470,527
West Virginia,1989,7616664,6025117,6381547,4790001,3656291,7301098,1632931,5668168,983611,892824,57960,0,0,0,806454,755062,144278,610783,51393,177157,32827,144330,137762,6568,305400,301856,3544,183524,179990,3534,121876,121867,10,121876,121867,10,0,12401,12401,0,1015815,810239,205127,201635,3492,449
West Virginia,1990,8083734,6364088,6916524,5196878,4043515,7637669,1740463,5897206,1004107,895609,75967,0,0,0,846990,776090,139702,636388,70900,157117,32531,124585,119519,5067,333012,330817,2194,157974,156919,1055,175037,173898,1139,175037,173898,1139,0,12065,12065,0,1145258,929239,215203,211458,3745,816
West Virginia,1991,8801224,6915178,7224873,5338827,4051445,8303819,2052094,6251725,1071647,975544,58379,0,0,0,902233,849481,148139,701342,52751,169415,37724,131691,126063,5628,311385,308023,3362,158789,157206,1584,152596,150817,1778,152596,150817,1778,0,14973,14971,2,1232542,1034499,196879,193412,3467,1164
West Virginia,1992,9210705,6693414,7701147,5183856,3973131,8889058,1941911,6947147,1127169,1006337,77050,0,0,0,931296,877128,142460,734668,54168,195873,43781,152091,129209,22882,317827,312011,5816,167007,163868,3139,150821,148143,2678,150821,148143,2678,0,16274,16258,15,1848273,1642278,204684,200902,3782,1311
West Virginia,1993,9919373,6987944,8228195,5296766,4059186,9748204,2011576,7736629,1165379,1032520,83090,0,0,0,938664,869731,133535,736196,68933,226715,49769,176946,162789,14157,307218,301833,5385,153520,150247,3272,153699,151586,2113,153699,151586,2113,0,26387,26359,28,2287224,2093459,191006,186687,4319,2759
West Virginia,1994,10154704,7072509,8529062,5446867,4084942,9899666,1998236,7901430,1193987,1078613,68745,0,0,0,962950,903631,135287,768345,59318,231037,46629,184408,174982,9426,314900,308200,6699,187598,185158,2441,127301,123043,4259,127301,123043,4259,0,17767,17739,27,2469197,2272424,193322,189377,3945,3451
West Virginia,1995,10360559,7248484,8752892,5640816,4248743,9738489,1951247,7787242,1278492,1072256,79687,0,0,0,964620,895958,139443,756515,68662,313872,126549,187323,176298,11025,322653,316864,5789,192477,190614,1863,130176,126250,3925,130176,126250,3925,0,21733,21714,19,2451123,2269326,177285,173365,3921,4512
West Virginia,1996,10362572,7199357,8806230,5643015,4176155,9934481,2002227,7932254,1268677,1127580,90110,0,0,0,1019552,946521,135038,811483,73031,249125,50987,198138,181059,17079,295226,290106,5120,172396,170252,2144,122830,119854,2976,122830,119854,2976,0,13114,13106,8,2398958,2231339,159678,155501,4177,7941
West Virginia,1997,11056319,8043718,8946767,5934166,4321239,10552025,2400625,8151400,1262689,1125937,79576,0,0,0,1019393,955370,136987,818384,64023,243296,57176,186120,170567,15553,309240,304328,4912,186761,185089,1672,122479,119239,3240,122479,119239,3240,0,17776,17759,16,2367491,2270226,85403,83928,1475,11863
West Virginia,1998,11354155,8305951,9023694,5975489,4379711,10395028,2224921,8170107,1284296,1131038,97750,0,0,0,1041258,971373,150093,821280,69885,243038,55509,187530,159665,27865,293679,286807,6872,179736,177978,1758,113943,108829,5114,113943,108829,5114,0,18749,18717,32,2395779,2286888,102131,102131,0,6760
West Virginia,1999,11430139,8409299,9367512,6346672,4697725,10436408,2244062,8192346,1338140,1185314,96951,0,0,0,1081260,1017961,151998,865963,63299,256880,55875,201005,167353,33652,299592,292744,6847,181493,178099,3394,118099,114646,3453,118099,114646,3453,0,19883,19875,9,2369575,2310250,52178,52178,0,7147
West Virginia,2000,11825234,8513225,9678716,6366707,4601689,10394385,1871454,8522930,1397996,1202757,132385,0,0,0,1141132,1035299,153859,881440,105833,256863,62854,194010,167458,26552,326654,319636,7018,204817,202171,2647,121837,117465,4371,121837,117465,4371,0,17983,17974,8,2424550,2348069,63280,63280,0,13201
West Virginia,2001,11103472,8158426,9312787,6367742,4580912,9770404,1322694,8447710,1365666,1197161,99876,0,0,0,1155425,1066609,161810,904799,88816,210241,68629,141612,130552,11060,282690,279086,3604,182780,182294,486,99910,96792,3118,99910,96792,3118,0,22543,22535,8,2093887,1981207,112375,112375,0,305
West Virginia,2002,12028997,8209326,10609121,6789449,4679414,12396864,1915249,10481615,1555783,1305439,166976,0,0,0,1240417,1093439,137559,955879,146978,315366,83367,231999,212000,19998,393767,388147,5620,259752,258604,1148,134015,129543,4473,134015,129543,4473,0,31088,31069,18,2813999,2679159,134434,134434,0,406
West Virginia,2003,12580177,8747481,10712868,6880172,4629551,12886162,1989858,10896304,1771300,1388031,313041,0,0,0,1456132,1161810,152482,1009328,294322,315168,70228,244940,226221,18719,414373,411347,3026,278847,277917,930,135526,133430,2096,135526,133430,2096,0,21009,21008,1,2873353,2751222,116726,116726,0,5405
