State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Colorado,1991,15059719,11377858,13183728,9501867,5925338,15025554,2570,15022983,5124534,4589571,534962,5019872,4492506,527366,104662,97066,0,97066,7596,0,0,0,0,0,804438,752367,52071,187102,185397,1705,617335,566970,50365,616949,566584,50365,386,250650,190889,59761,713586,379650,331916,321149,10767,2020
Colorado,1992,15834842,11650678,13882611,9698447,5981243,16706930,96979,16609950,5316844,4694861,621983,5212477,4597995,614482,104367,96866,0,96866,7501,0,0,0,0,0,906662,822697,83964,207975,205210,2765,698687,617488,81199,698344,617145,81199,343,295596,219809,75786,754883,403956,348900,332976,15924,2027
Colorado,1993,16266450,11870153,14311344,9915046,6213132,17707291,106513,17600777,5513877,4913887,599989,5398202,4812449,585753,115674,101438,0,101438,14236,0,0,0,0,0,1023141,936448,86692,211377,202076,9300,811764,734372,77392,811200,733808,77392,564,244424,204269,40155,796197,448794,344660,334601,10060,2743
Colorado,1994,16752934,12292652,14668830,10208548,6474271,18225197,52361,18172835,5294429,4813225,481204,5185563,4711279,474283,108866,101946,0,101946,6920,0,0,0,0,0,1058070,1000546,57524,187306,185591,1714,870764,814955,55809,870366,814556,55809,398,321411,245065,76346,788003,472988,313416,298338,15078,1599
Colorado,1995,17439784,12484454,15395133,10439803,6547736,17881844,68505,17813339,5815774,5034434,781340,5705730,4930767,774963,110043,103667,0,103667,6376,0,0,0,0,0,1081577,1051839,29738,190735,187550,3185,890842,864289,26552,890431,863879,26552,411,314085,238995,75090,815390,501048,303472,290710,12762,10870
Colorado,1996,17919509,12934238,15803411,10818140,6681283,17941830,71794,17870036,6007719,5031507,976212,5886619,4923564,963055,121101,107943,0,107943,13158,0,0,0,0,0,1100279,1070045,30234,184845,181666,3178,915434,888379,27055,915025,887969,27055,409,330591,243751,86840,827898,529682,296573,285547,11026,1642
Colorado,1997,19188322,14161779,16887966,11861423,7106267,19064964,65864,18999100,6265312,5242317,1022995,6120582,5125959,994624,144730,116358,0,116358,28371,0,0,0,0,0,1087957,1049399,38558,205963,200404,5558,881994,848995,32999,881994,848995,32999,0,377538,258916,118622,851285,584562,252353,244153,8200,14370
Colorado,1998,19601681,14656425,17125630,12180373,7376231,19412438,58297,19354141,6659592,5741554,918038,6525538,5619382,906155,134054,122171,0,122171,11883,0,0,0,0,0,956381,891953,64428,206640,202098,4541,749741,689855,59887,742781,682894,59887,6961,394741,310710,84031,767746,584163,179575,166174,13401,4009
Colorado,1999,20380439,15492401,17727533,12839495,7893964,19733646,555,19733091,6939447,6034560,904887,6780917,5887228,893689,158530,147332,0,147332,11198,0,0,0,0,0,844564,773207,71357,203876,201709,2167,640689,571498,69190,627088,557898,69190,13601,408014,331349,76665,612067,464927,136824,119247,17577,10316
Colorado,2000,21731608,16700152,18933342,13901885,8452699,21944121,585,21943536,7276653,6187654,1089000,7132649,6054970,1077680,144004,132684,0,132684,11320,0,0,0,0,0,1267300,1153776,113525,274923,269917,5006,992377,883859,108519,992377,883859,108519,0,454314,371539,82776,716341,567024,98925,93183,5742,50392
Colorado,2002,23496940,17712811,21282473,15498344,9191955,25510495,4805,25505691,7907593,6875278,1032315,7742081,6721394,1020687,165513,153885,0,153885,11628,0,0,0,0,0,1510315,1433692,76623,278928,272032,6896,1231387,1161660,69727,1231026,1161489,69537,361,491431,415938,75494,711332,638208,67232,61302,5930,5892
Colorado,2004,25438471,18887904,22314108,15763540,9448189,26604531,14112,26590419,8335488,7256450,1079037,8207168,7129125,1078043,128319,127325,0,127325,994,0,0,0,0,0,1718392,1464955,253438,306574,305562,1011,1411818,1159392,252426,1411818,1159392,252426,0,543857,500752,43105,710128,631877,71724,66650,5074,6527
Colorado,2005,25831809,19290410,22759513,16218113,9750303,26121680,14152,26107528,8495616,7378311,1117305,8393865,7278390,1115475,101751,99921,10972,88949,1830,0,0,0,0,0,1605446,1470645,134801,326797,315994,10804,1278649,1154651,123998,N/A,N/A,N/A,N/A,666406,518666,147741,668112,596407,68984,62029,6955,2722
Colorado,2006,26703714,20127515,23707898,17131699,10282522,26525873,15390,26510483,8818730,7609571,1209159,8721166,7517006,1204160,97564,92565,10255,82309,4999,0,0,0,0,0,1717078,1524276,192802,337361,326224,11137,1379716,1198052,181665,N/A,N/A,N/A,N/A,695163,578195,116968,674141,594794,73472,62279,11192,5875
Colorado,2007,28272642,21488526,24884754,18100638,10725156,28724289,63058,28661231,8843537,7603354,1240183,8747536,7508480,1239056,96002,94874,9502,85373,1127,0,0,0,0,0,2023485,1695990,327495,431127,282413,148714,1592358,1413578,178781,N/A,N/A,N/A,N/A,697158,494200,202958,693974,604328,84295,57778,26517,5351
Colorado,2008,28351184,21756179,25116482,18521477,10969305,28802211,42422,28759788,9422112,8124323,1297789,9296069,8021654,1274415,126043,102669,9518,93151,23374,0,0,0,0,0,1916639,1802536,114103,314335,297171,17165,1602304,1505365,96939,N/A,N/A,N/A,N/A,631947,480787,151160,868186,735208,82349,66555,15794,50628
Colorado,2009,27508296,20172781,26461943,19126428,11859959,30594020,47631,30546389,9192274,8037260,1155014,9075607,7929238,1146369,116667,108022,10995,97028,8645,0,0,0,0,0,2251281,2164793,86488,360425,346689,13736,1890856,1818104,72752,N/A,N/A,N/A,N/A,813074,526562,286512,866345,749707,113439,92889,20550,3198
Colorado,2010,30402041,22591671,26673329,18862959,11850538,30618183,26972,30591211,9251465,8140458,1111007,9131004,8031019,1099985,120461,109439,11330,98109,11022,0,0,0,0,0,2194677,2099981,94695,364106,338247,25859,1830571,1761734,68837,N/A,N/A,N/A,N/A,655816,545814,110002,870908,721262,147132,123035,24098,2514
Colorado,2011,29212378,21596400,25968213,18352235,11502401,29122591,47179,29075412,8769892,7860526,909367,8624823,7752726,872097,145070,107799,11227,96572,37270,0,0,0,0,0,2073291,2046513,26778,324201,321131,3069,1749090,1725382,23708,N/A,N/A,N/A,N/A,645664,613028,32636,942604,767430,142324,116581,25743,32850
Colorado,2012,28654181,21161672,25680969,18188460,11200822,28511533,31948,28479586,8374611,7628538,746073,8247349,7527366,719983,127262,101172,9529,91642,26090,0,0,0,0,0,2129778,2069713,60065,340542,335015,5527,1789236,1734698,54538,N/A,N/A,N/A,N/A,704143,634137,70005,921553,763101,120093,97668,22425,38358
Colorado,2013,29460591,22115841,26031328,18686577,11458552,28466924,38227,28428697,8471653,7675838,795815,8340049,7568797,771252,131603,107041,9746,97295,24563,0,0,0,0,0,2114421,2037161,77260,326399,320782,5617,1788022,1716379,71643,N/A,N/A,N/A,N/A,657439,555015,102423,895051,727961,132867,97563,35304,34223
Colorado,2014,29452598,22094747,26161039,18803187,11637255,29442309,33513,29408796,8950530,7999560,950970,8796768,7862255,934513,153762,137305,11176,126129,16458,0,0,0,0,0,2217306,2160033,57273,333304,329517,3787,1884002,1830516,53485,N/A,N/A,N/A,N/A,697684,583514,114170,895802,746383,116026,80060,35966,33394
Colorado,2015,30842258,22933902,27699312,19790956,12247091,30420480,31543,30388937,9264727,8317033,947694,9077799,8154432,923367,186928,162601,9037,153564,24327,0,0,0,0,0,2299962,2260636,39326,342180,336561,5619,1957782,1924075,33707,N/A,N/A,N/A,N/A,690046,566387,123659,872411,763959,103123,68356,34767,5329
Connecticut,1977,8661599,6195413,8270462,5804276,5056875,8546606,993,8545613,4124252,3933966,190286,4124174,3933966,190208,0,0,0,0,0,78,0,78,0,78,139461,135045,4416,98241,94337,3903,41220,40707,512,40023,39511,512,1197,322402,198617,123785,149258,93927,55003,7064,47939,329
Connecticut,1978,8666847,6142077,8241390,5716621,4963340,8507158,1763,8505395,4052195,3931858,120337,4052195,3931858,120337,0,0,0,0,0,0,0,0,0,0,121435,119883,1552,85028,83959,1069,36407,35923,483,35302,34909,393,1105,271159,159572,111587,157969,104967,50602,11524,39079,2399
Connecticut,1979,8247832,5855518,7873156,5480842,4692205,8281759,1779,8279980,3870824,3739910,130914,3870824,3739910,130914,0,0,0,0,0,0,0,0,0,0,127428,118146,9282,86469,79126,7342,40959,39020,1939,40277,38399,1877,682,288168,200733,87435,172386,109204,62571,24949,37622,610
Connecticut,1980,7491164,5479494,7113729,5102058,4276425,7952081,1214,7950868,3772034,3562256,209777,3772034,3562256,209777,0,0,0,0,0,0,0,0,0,0,123896,112649,11247,74459,73001,1458,49437,39649,9788,48819,39030,9788,618,353233,201148,152085,159348,107009,51448,16994,34454,892
Connecticut,1981,7675586,5621284,7195468,5141167,4305053,7780410,845,7779565,3654599,3503547,151052,3654599,3503547,151052,0,0,0,0,0,0,0,0,0,0,118000,115812,2188,72151,70388,1763,45849,45424,425,45218,44793,425,631,306878,177734,129144,170605,110436,58652,22106,36546,1518
Connecticut,1982,7984619,5828002,7480863,5324247,4450914,7965215,1174,7964041,3667095,3518821,148274,3667095,3518821,148274,0,0,0,0,0,0,0,0,0,0,122288,120493,1795,71618,69823,1795,50670,50670,0,49813,49813,0,857,373364,249438,123927,187848,122760,63132,25755,37377,1955
Connecticut,1983,8449592,6243908,7768047,5562363,4666196,8476563,1118,8475445,3843169,3639334,203835,3843169,3639334,203835,0,0,0,0,0,0,0,0,0,0,127313,124477,2837,77730,74901,2829,49583,49576,7,48834,48834,0,750,286836,188395,98441,228698,147798,78225,33516,44710,2675
Connecticut,1984,8714009,6427269,8088152,5801412,4871359,8425603,1642,8423961,3720186,3557812,162374,3720186,3557812,162374,0,0,0,0,0,0,0,0,0,0,131915,130743,1173,78743,77570,1173,53173,53173,0,52438,52438,0,735,314797,215980,98817,242100,158096,82148,25294,56854,1855
Connecticut,1985,9227089,6745198,8465633,5983741,4992825,8959540,2368,8957172,3913679,3790475,123205,3913679,3790475,123205,0,0,0,0,0,0,0,0,0,0,142182,140303,1879,84771,82943,1828,57411,57360,51,56591,56591,0,819,335564,193638,141926,237532,161478,73268,20505,52763,2786
Connecticut,1986,9506676,6988589,8652061,6133974,5132722,9424838,1096,9423742,3817332,3683742,133590,3817332,3683742,133590,0,0,0,0,0,0,0,0,0,0,133000,130022,2978,105081,102103,2978,27919,27919,0,27400,27400,0,519,352939,251262,101677,310687,226816,81901,666,81235,1970
Connecticut,1987,10719515,7951831,9729224,6961540,5824728,10544050,1258,10542792,4574090,4399307,174783,4574090,4399307,174783,0,0,0,0,0,0,0,0,0,0,125392,123370,2022,94575,92553,2022,30816,30816,0,30176,30176,0,641,417715,255622,162094,293563,219088,68898,446,68451,5577
Connecticut,1988,11310305,8112058,10418570,7220323,6005292,11119395,755,11118640,5012110,4799963,212147,5012110,4799963,212147,0,0,0,0,0,0,0,0,0,0,137197,133194,4003,103202,100246,2955,33996,32948,1048,33499,32451,1048,497,392815,278710,114105,257271,198852,56399,825,55574,2020
Connecticut,1989,12120063,8665271,11099659,7644867,6311950,12096407,124,12096283,5586647,5187127,399521,5586647,5187127,399521,0,0,0,0,0,0,0,0,0,0,155806,149298,6508,114460,112231,2229,41346,37066,4280,41119,36839,4280,227,447297,335379,111918,259771,196248,62372,0,62372,1151
Connecticut,1990,12143219,8660269,11192055,7709106,6389277,12413200,1917,12411284,5862459,5469248,393211,5862459,5469248,393211,0,0,0,0,0,0,0,0,0,0,157151,151961,5190,120666,115910,4757,36485,36051,433,36350,35917,433,134,384035,302482,81552,305431,220399,82120,0,82120,2912
Connecticut,1991,12385087,8776860,11507235,7899007,6600384,12694178,2302,12691876,6027516,5579881,447635,6027516,5579881,447635,0,0,0,0,0,0,0,0,0,0,165839,158347,7492,130037,122972,7065,35801,35375,426,35754,35328,426,47,425184,345138,80046,340986,232814,103661,104,103557,4511
Connecticut,1992,13557832,9342708,12636191,8421067,7040626,13748905,1889,13747016,6567346,6051762,515584,6567346,6051762,515584,0,0,0,0,0,0,0,0,0,0,175524,173418,2107,134753,133064,1689,40771,40354,417,40703,40286,417,68,420274,317552,102721,411137,304427,104149,125,104024,2561
Connecticut,1993,12792498,9157532,11889243,8254277,6997400,12801579,1347,12800232,6194348,5804604,389745,6194348,5804604,389745,0,0,0,0,0,0,0,0,0,0,156039,154878,1161,119801,119073,728,36238,35805,433,36238,35805,433,0,441541,340616,100925,383433,288875,93790,228,93562,768
Connecticut,1994,13034374,9271169,12128612,8365408,7085299,13145163,589,13144574,6185352,5927064,258288,6185352,5927064,258288,0,0,0,0,0,0,0,0,0,0,154015,152953,1062,118315,117528,787,35700,35425,275,35700,35425,275,0,465839,305937,159902,384233,287707,96145,256,95890,381
Connecticut,1995,13145440,9217782,12287478,8359820,7157196,12954817,2874,12951943,6137499,5993875,143624,6137499,5993875,143624,0,0,0,0,0,0,0,0,0,0,121904,121355,549,121904,121355,549,0,0,0,0,0,0,0,479347,340651,138695,335273,253126,80037,218,79819,2110
Connecticut,1996,13122941,9268859,12202599,8348517,7119269,13132962,3116,13129846,6352957,6099219,253738,6352957,6099219,253738,0,0,0,0,0,0,0,0,0,0,113614,113474,140,113614,113474,140,0,0,0,0,0,0,0,476122,339724,136397,262267,202100,58659,245,58414,1508
Connecticut,1997,13651953,9760137,12610273,8718457,7332628,13204498,2115,13202383,6309707,6027741,281966,6309707,6027741,281966,0,0,0,0,0,0,0,0,0,0,136393,134109,2285,126049,123764,2285,10345,10345,0,10343,10343,0,1,500296,405636,94661,218116,176066,40427,3467,36960,1623
Connecticut,1998,13967806,10032768,12726830,8791792,7406537,12954219,6996,12947224,6094318,5797084,297234,6094318,5797084,297234,0,0,0,0,0,0,0,0,0,0,163603,160795,2808,136879,134072,2808,26723,26723,0,26722,26722,0,1,512264,441644,70619,180920,151761,28448,2827,25621,711
Connecticut,1999,14470450,10036354,13369395,8935299,7490447,14032462,5745,14026717,6847208,6435177,412031,6847208,6435177,412031,0,0,0,0,0,0,0,0,0,0,155203,138501,16702,138309,121857,16452,16894,16644,250,16893,16642,250,1,538357,460799,77558,142957,136820,5194,1290,3904,943
Connecticut,2000,15402010,10381053,14101121,9080164,7542465,14671995,12458,14659537,7182200,6593081,589119,7182200,6593081,589119,0,0,0,0,0,0,0,0,0,0,169847,149213,20634,142699,122486,20213,27148,26727,421,27139,26727,412,10,585961,459256,126705,131741,127963,3416,301,3115,362
Connecticut,2002,14616027,9970617,14069767,9424357,8026353,14769997,1754,14768243,7422469,6758166,664302,7422469,6758166,664302,0,0,0,0,0,0,0,0,0,0,202588,180833,21756,170262,150600,19662,32326,30233,2093,32326,30233,2093,0,458968,425668,33301,144919,142030,1850,179,1671,1040
Connecticut,2004,16709914,11800947,15063384,10154417,8693750,15950831,3144,15947687,8264780,7538428,726352,8264780,7538428,726352,0,0,0,0,0,0,0,0,0,0,153736,151972,1764,153736,151972,1764,0,0,0,0,0,0,0,497215,453214,44001,143875,140866,1467,65,1402,1542
Connecticut,2005,16780674,11647177,15522178,10388681,8873980,16072023,4097,16067926,8229265,7588863,640402,8229265,7588863,640402,0,0,0,0,0,0,0,0,0,0,136846,135351,1495,136846,135351,1495,0,0,0,N/A,N/A,N/A,N/A,592481,528749,63731,141747,138517,1398,61,1337,1831
Connecticut,2006,17319583,12023636,15939325,10643378,9101746,16704082,2824,16701258,8591076,7831023,760053,8591076,7831023,760053,0,0,0,0,0,0,0,0,0,0,148421,145778,2643,148421,145778,2643,0,0,0,N/A,N/A,N/A,N/A,599956,553153,46804,129617,129385,79,60,19,154
Connecticut,2007,18043688,12847366,16279668,11083346,9477349,17128121,12740,17115381,9093437,8034789,1058649,9093437,8034789,1058649,0,0,0,0,0,0,0,0,0,0,127131,125938,1193,127131,125938,1193,0,0,0,N/A,N/A,N/A,N/A,592786,540889,51897,109644,107672,54,10,43,1918
Connecticut,2008,17074089,11884592,16242297,11052800,9432593,17457772,5588,17452184,8997900,8154061,843839,8997900,8154061,843839,0,0,0,0,0,0,0,0,0,0,164595,159306,5290,164595,159306,5290,0,0,0,N/A,N/A,N/A,N/A,559157,509018,50139,113386,112094,106,74,32,1186
Connecticut,2009,16955408,11588420,17001598,11634610,10084648,17994930,5640,17989291,9448248,8720353,727895,9448248,8720353,727895,0,0,0,0,0,0,0,0,0,0,158828,155973,2855,158828,155973,2855,0,0,0,N/A,N/A,N/A,N/A,561869,519412,42457,130288,129609,115,42,73,565
Connecticut,2010,18434839,13104935,16927694,11597790,10125657,18092329,6521,18085808,9322667,8743634,579033,9322667,8743634,579033,0,0,0,0,0,0,0,0,0,0,135754,134607,1147,135754,134607,1147,0,0,0,N/A,N/A,N/A,N/A,629696,559411,70285,125682,124805,487,38,449,390
Connecticut,2011,18652672,13439687,16765745,11552760,10075530,17705800,5251,17700549,8847379,8345864,501515,8847379,8345864,501515,0,0,0,0,0,0,0,0,0,0,147282,146302,980,147282,146302,980,0,0,0,N/A,N/A,N/A,N/A,702085,600227,101859,119608,118843,471,0,471,294
Connecticut,2012,17660390,12412914,16635774,11388299,9852108,18013756,5870,18007886,8945283,8284523,660760,8945283,8284523,660760,0,0,0,0,0,0,0,0,0,0,155823,153683,2140,155823,153683,2140,0,0,0,N/A,N/A,N/A,N/A,691658,617601,74056,111526,110849,322,141,181,355
Connecticut,2013,18233054,13115493,16617860,11500298,9979032,17708287,6049,17702239,8800435,8282736,517699,8800435,8282736,517699,0,0,0,0,0,0,0,0,0,0,150779,149409,1369,150779,149409,1369,0,0,0,N/A,N/A,N/A,N/A,744747,680089,64659,102767,101832,480,277,203,455
Connecticut,2014,18748752,13727944,16709832,11689024,10132227,17941206,5576,17935630,8910398,8459154,451244,8910398,8459154,451244,0,0,0,0,0,0,0,0,0,0,135509,134563,946,135509,134563,946,0,0,0,N/A,N/A,N/A,N/A,896692,816179,80513,99000,98099,296,237,59,605
Connecticut,2015,18497121,13150371,17398656,12051906,10382427,18550220,6391,18543829,9202803,8667313,535490,9202803,8667313,535490,0,0,0,0,0,0,0,0,0,0,144749,142561,2188,144749,142561,2188,0,0,0,N/A,N/A,N/A,N/A,863824,795507,68317,113320,111643,309,220,89,1368
Delaware,1977,1668670,786192,1495914,613436,359757,1631741,2679,1629062,799909,759100,40809,799909,759100,40809,0,0,0,0,0,0,0,0,0,0,993,986,8,602,594,8,391,391,0,0,0,0,391,24500,15911,8589,2949,2941,8,0,8,0
Delaware,1978,1690538,810871,1496602,616935,363817,1588457,1574,1586883,773283,732306,40976,773283,732306,40976,0,0,0,0,0,0,0,0,0,0,618,502,116,618,502,116,0,0,0,0,0,0,0,15257,15141,116,4395,4391,0,0,0,4
Delaware,1979,1588784,776750,1422197,610162,362522,1478003,2073,1475930,722605,697238,25367,722605,697238,25367,0,0,0,0,0,0,0,0,0,0,1489,1179,310,930,620,310,558,558,0,0,0,0,558,39271,29601,9670,2302,2302,0,0,0,0
Delaware,1980,1485852,745712,1322667,582527,328473,1438866,1136,1437730,717831,704763,13068,717831,704763,13068,0,0,0,0,0,0,0,0,0,0,1640,938,702,1421,719,702,219,219,0,0,0,0,219,58624,27988,30637,788,788,0,0,0,0
Delaware,1981,1544399,814770,1328294,598665,308062,1493092,553,1492540,650144,631039,19105,650144,631039,19105,0,0,0,0,0,0,0,0,0,0,1619,803,816,1385,568,816,235,235,0,0,0,0,235,72941,34742,38199,605,605,0,0,0,0
Delaware,1982,1489334,827715,1272455,610836,312747,1438809,150,1438659,619951,606660,13290,619951,606660,13290,0,0,0,0,0,0,0,0,0,0,1176,1176,0,685,685,0,491,491,0,0,0,0,491,81070,36383,44687,688,688,0,0,0,0
Delaware,1983,1483334,815219,1274035,605921,314236,1480626,162,1480464,686921,661553,25367,686921,661553,25367,0,0,0,0,0,0,0,0,0,0,997,980,17,783,766,17,214,214,0,0,0,0,214,62000,35683,26317,690,688,0,0,0,2
Delaware,1984,1616689,894861,1382532,660705,331694,1592866,100,1592766,768115,742591,25524,768115,742591,25524,0,0,0,0,0,0,0,0,0,0,1049,995,55,844,789,55,205,205,0,0,0,0,205,49792,32135,17657,623,623,0,0,0,0
Delaware,1985,1655130,919791,1422472,687133,335952,1671752,110,1671642,808506,781374,27131,808506,781374,27131,0,0,0,0,0,0,0,0,0,0,932,932,0,734,734,0,198,198,0,0,0,0,198,39841,35489,4353,1249,1247,0,0,0,2
Delaware,1986,1748805,964099,1530459,745754,365272,1738572,71,1738500,879264,853657,25607,879264,853657,25607,0,0,0,0,0,0,0,0,0,0,768,768,0,768,768,0,0,0,0,0,0,0,0,64503,35514,28989,662,662,0,0,0,0
Delaware,1987,1773340,1015935,1553663,796258,388762,1763569,42,1763527,888259,865091,23168,888259,865091,23168,0,0,0,0,0,0,0,0,0,0,693,693,0,693,693,0,0,0,0,0,0,0,0,43452,36362,7090,634,522,0,0,0,113
Delaware,1988,1781554,1016106,1586475,821026,410661,1882548,0,1882548,940100,914096,26004,940100,914096,26004,0,0,0,0,0,0,0,0,0,0,829,713,116,829,713,116,0,0,0,0,0,0,0,49503,38039,11464,156,156,0,0,0,0
Delaware,1989,1925276,1092518,1705794,873037,427307,1940393,0,1940393,977842,945172,32670,977842,945172,32670,0,0,0,0,0,0,0,0,0,0,982,973,10,982,973,10,0,0,0,0,0,0,0,68557,42181,26376,143,143,0,0,0,0
Delaware,1990,1873923,1071259,1665319,862655,437473,1918541,21614,1896927,997196,952912,44284,997196,952912,44284,0,0,0,0,0,0,0,0,0,0,957,943,15,957,943,15,0,0,0,0,0,0,0,61860,47240,14620,1471,1471,0,0,0,0
Delaware,1991,1916542,1078036,1709495,870989,433814,1967981,14557,1953424,999933,956381,43552,999933,956381,43552,0,0,0,0,0,0,0,0,0,0,9825,9488,338,9825,9488,338,0,0,0,0,0,0,0,65775,53103,12672,1349,1349,0,0,0,0
Delaware,1992,2006461,1127713,1784895,906147,468415,2025140,15787,2009353,1054188,1002503,51686,1054188,1002503,51686,0,0,0,0,0,0,0,0,0,0,11302,10520,782,11302,10520,782,0,0,0,0,0,0,0,57563,50655,6908,2472,1561,0,0,0,911
Delaware,1993,2074980,1154094,1839841,918955,479450,2112441,12376,2100066,1116639,1037336,79303,1116639,1037336,79303,0,0,0,0,0,0,0,0,0,0,11959,11790,169,11959,11790,169,0,0,0,0,0,0,0,58052,52129,5923,1685,1586,98,98,0,0
Delaware,1994,2098207,1201296,1859531,962620,506676,2105952,7107,2098845,1147089,1064771,82318,1147089,1064771,82318,0,0,0,0,0,0,0,0,0,0,13437,13265,173,13437,13265,173,0,0,0,0,0,0,0,59510,52536,6975,1727,1727,0,0,0,0
Delaware,1995,2213378,1234048,1988748,1009419,534840,2194788,4362,2190426,1175419,1097129,78290,1175419,1097129,78290,0,0,0,0,0,0,0,0,0,0,14103,13871,232,14103,13871,232,0,0,0,0,0,0,0,59559,53296,6263,1779,1779,0,0,0,0
Delaware,1996,2234147,1211516,2002705,980074,547482,2240548,4582,2235966,1212802,1103451,109351,1212802,1103451,109351,0,0,0,0,0,0,0,0,0,0,13875,13550,325,13875,13550,325,0,0,0,0,0,0,0,59112,57942,1171,1524,1524,0,0,0,0
Delaware,1997,2358182,1321673,2118042,1081533,609112,2294629,4757,2289872,1273218,1164019,109199,1273218,1164019,109199,0,0,0,0,0,0,0,0,0,0,13310,12919,391,13310,12919,391,0,0,0,0,0,0,0,61087,54162,6924,2276,2276,0,0,0,0
Delaware,1998,2381124,1313843,2147972,1080691,599590,2279951,4625,2275325,1292484,1203562,88922,1292484,1203562,88922,0,0,0,0,0,0,0,0,0,0,14563,14256,307,14563,14256,307,0,0,0,0,0,0,0,64275,53681,10595,1812,1812,0,0,0,0
Delaware,1999,2494898,1373141,2248806,1127049,627345,2378130,5060,2373069,1324880,1224677,100203,1324880,1224677,100203,0,0,0,0,0,0,0,0,0,0,17061,16460,600,17061,16460,600,0,0,0,0,0,0,0,71905,65358,6547,1061,1061,0,0,0,0
Delaware,2000,2643593,1456310,2380453,1193170,669617,2477832,3847,2473985,1383421,1277334,106086,1383421,1277334,106086,0,0,0,0,0,0,0,0,0,0,18028,17522,507,18028,17522,507,0,0,0,0,0,0,0,56782,50824,5958,768,768,0,0,0,0
Delaware,2002,2704120,1440579,2488556,1225014,676530,2801733,4876,2796857,1585856,1382717,203139,1585856,1382717,203139,0,0,0,0,0,0,0,0,0,0,20432,19810,622,20432,19810,622,0,0,0,0,0,0,0,68033,65897,2136,469,469,0,0,0,0
Delaware,2004,3026171,1714733,2650565,1339127,776480,3102549,21316,3081232,1654315,1455752,198562,1654315,1455752,198562,0,0,0,0,0,0,0,0,0,0,24776,24236,540,24776,24236,540,0,0,0,0,0,0,0,71283,71280,4,202,202,0,0,0,0
Delaware,2005,3116002,1753747,2753447,1391193,833953,3175544,3233,3172311,1724497,1514690,209807,1724497,1514690,209807,0,0,0,0,0,0,0,0,0,0,27511,26861,650,27511,26861,650,0,0,0,N/A,N/A,N/A,N/A,80735,75012,5723,133,133,0,0,0,0
Delaware,2006,3321354,1886367,2893085,1458099,890797,3406587,2202,3404385,1854774,1587097,267678,1854774,1587097,267678,0,0,0,0,0,0,0,0,0,0,31523,30552,971,31523,30552,971,0,0,0,N/A,N/A,N/A,N/A,77383,75112,2271,373,373,0,0,0,0
Delaware,2007,3508217,2021494,2966105,1479383,856462,3574752,632,3574120,1852764,1571834,280930,1852764,1571834,280930,0,0,0,0,0,0,0,0,0,0,41615,33564,8051,41615,33564,8051,0,0,0,N/A,N/A,N/A,N/A,69234,67235,1999,338,338,0,0,0,0
Delaware,2008,3352776,1925523,2889687,1462434,867920,3404685,1256,3403429,1829262,1563528,265735,1829262,1563528,265735,0,0,0,0,0,0,0,0,0,0,40133,37139,2993,40133,37139,2993,0,0,0,N/A,N/A,N/A,N/A,64991,64207,784,341,341,0,0,0,0
Delaware,2009,3284890,1842406,2935636,1493152,902752,3546700,5285,3541414,1888443,1607320,281123,1888443,1607320,281123,0,0,0,0,0,0,0,0,0,0,38102,36799,1303,38102,36799,1303,0,0,0,N/A,N/A,N/A,N/A,79933,69226,10708,238,238,0,0,0,0
Delaware,2010,3457087,1991788,2933547,1468249,929263,3429070,2090,3426980,1818410,1608817,209593,1818410,1608817,209593,0,0,0,0,0,0,0,0,0,0,34313,33827,486,34313,33827,486,0,0,0,N/A,N/A,N/A,N/A,87204,78491,8713,1564,1564,0,0,0,0
